disease,antecedent,consequent,support,confidence
Malaria," chills,  sweating"," diarrhoea,  high_fever,  nausea,  muscle_pain,  vomiting",0.65,0.722
Malaria," chills,  vomiting"," diarrhoea,  sweating,  high_fever,  nausea,  muscle_pain",0.65,0.722
Malaria," high_fever,  diarrhoea"," sweating,  chills,  nausea,  muscle_pain,  vomiting",0.65,0.765
Malaria," diarrhoea,  muscle_pain"," sweating,  high_fever,  chills,  nausea,  vomiting",0.65,0.722
Malaria," diarrhoea,  nausea"," sweating,  high_fever,  chills,  muscle_pain,  vomiting",0.65,0.765
Malaria," diarrhoea,  sweating"," high_fever,  chills,  nausea,  muscle_pain,  vomiting",0.65,0.765
Malaria," diarrhoea,  vomiting"," sweating,  high_fever,  chills,  nausea,  muscle_pain",0.65,0.765
Malaria," high_fever,  muscle_pain"," diarrhoea,  sweating,  chills,  nausea,  vomiting",0.65,0.684
Malaria," high_fever,  nausea"," diarrhoea,  sweating,  chills,  muscle_pain,  vomiting",0.65,0.722
Malaria," high_fever,  sweating"," diarrhoea,  chills,  nausea,  muscle_pain,  vomiting",0.65,0.722
Malaria," high_fever,  vomiting"," diarrhoea,  sweating,  chills,  nausea,  muscle_pain",0.65,0.722
Malaria," nausea,  muscle_pain"," diarrhoea,  sweating,  high_fever,  chills,  vomiting",0.65,0.684
Malaria," sweating,  muscle_pain"," diarrhoea,  high_fever,  chills,  nausea,  vomiting",0.65,0.684
Malaria," muscle_pain,  vomiting"," diarrhoea,  sweating,  high_fever,  chills,  nausea",0.65,0.684
Malaria," nausea,  sweating"," diarrhoea,  high_fever,  chills,  muscle_pain,  vomiting",0.65,0.722
Malaria," nausea,  vomiting"," diarrhoea,  sweating,  high_fever,  chills,  muscle_pain",0.65,0.722
Malaria," sweating,  vomiting"," diarrhoea,  high_fever,  chills,  nausea,  muscle_pain",0.65,0.722
Malaria," high_fever,  diarrhoea,  chills"," sweating,  nausea,  muscle_pain,  vomiting",0.65,0.812
Malaria," diarrhoea,  chills,  muscle_pain"," high_fever,  nausea,  sweating,  vomiting",0.65,0.765
Malaria," diarrhoea,  chills,  nausea"," high_fever,  sweating,  muscle_pain,  vomiting",0.65,0.812
Malaria," diarrhoea,  chills,  sweating"," high_fever,  nausea,  muscle_pain,  vomiting",0.65,0.812
Malaria," diarrhoea,  chills,  vomiting"," high_fever,  sweating,  nausea,  muscle_pain",0.65,0.812
Malaria," high_fever,  chills,  muscle_pain"," diarrhoea,  nausea,  sweating,  vomiting",0.65,0.722
Malaria," high_fever,  chills,  nausea"," diarrhoea,  sweating,  muscle_pain,  vomiting",0.65,0.765
Malaria," high_fever,  chills,  sweating"," diarrhoea,  nausea,  muscle_pain,  vomiting",0.65,0.765
Malaria," high_fever,  chills,  vomiting"," diarrhoea,  sweating,  nausea,  muscle_pain",0.65,0.765
Malaria," chills,  nausea,  muscle_pain"," high_fever,  diarrhoea,  sweating,  vomiting",0.65,0.722
Malaria," sweating,  chills,  muscle_pain"," high_fever,  diarrhoea,  nausea,  vomiting",0.65,0.722
Malaria," chills,  muscle_pain,  vomiting"," high_fever,  diarrhoea,  nausea,  sweating",0.65,0.722
Malaria," chills,  nausea,  sweating"," high_fever,  diarrhoea,  muscle_pain,  vomiting",0.65,0.765
Malaria," chills,  nausea,  vomiting"," high_fever,  diarrhoea,  sweating,  muscle_pain",0.65,0.765
Malaria," chills,  sweating,  vomiting"," high_fever,  diarrhoea,  nausea,  muscle_pain",0.65,0.765
Malaria," high_fever,  diarrhoea,  muscle_pain"," chills,  nausea,  sweating,  vomiting",0.65,0.765
Malaria," high_fever,  diarrhoea,  nausea"," sweating,  chills,  muscle_pain,  vomiting",0.65,0.812
Malaria," high_fever,  diarrhoea,  sweating"," chills,  nausea,  muscle_pain,  vomiting",0.65,0.812
Malaria," high_fever,  diarrhoea,  vomiting"," sweating,  chills,  nausea,  muscle_pain",0.65,0.812
Malaria," diarrhoea,  nausea,  muscle_pain"," high_fever,  chills,  sweating,  vomiting",0.65,0.765
Malaria," diarrhoea,  sweating,  muscle_pain"," high_fever,  chills,  nausea,  vomiting",0.65,0.765
Malaria," diarrhoea,  muscle_pain,  vomiting"," high_fever,  chills,  nausea,  sweating",0.65,0.765
Malaria," diarrhoea,  nausea,  sweating"," high_fever,  chills,  muscle_pain,  vomiting",0.65,0.812
Malaria," diarrhoea,  nausea,  vomiting"," high_fever,  sweating,  chills,  muscle_pain",0.65,0.812
Malaria," diarrhoea,  sweating,  vomiting"," high_fever,  chills,  nausea,  muscle_pain",0.65,0.812
Malaria," high_fever,  nausea,  muscle_pain"," diarrhoea,  chills,  sweating,  vomiting",0.65,0.722
Malaria," high_fever,  sweating,  muscle_pain"," diarrhoea,  chills,  nausea,  vomiting",0.65,0.722
Malaria," high_fever,  muscle_pain,  vomiting"," diarrhoea,  chills,  nausea,  sweating",0.65,0.722
Malaria," high_fever,  nausea,  sweating"," diarrhoea,  chills,  muscle_pain,  vomiting",0.65,0.765
Malaria," high_fever,  nausea,  vomiting"," diarrhoea,  chills,  muscle_pain,  sweating",0.65,0.765
Malaria," high_fever,  sweating,  vomiting"," diarrhoea,  chills,  nausea,  muscle_pain",0.65,0.765
Malaria," sweating,  nausea,  muscle_pain"," high_fever,  diarrhoea,  chills,  vomiting",0.65,0.722
Malaria," nausea,  muscle_pain,  vomiting"," high_fever,  diarrhoea,  chills,  sweating",0.65,0.722
Malaria," sweating,  muscle_pain,  vomiting"," high_fever,  diarrhoea,  chills,  nausea",0.65,0.722
Malaria," nausea,  sweating,  vomiting"," high_fever,  diarrhoea,  chills,  muscle_pain",0.65,0.765
Malaria," high_fever,  diarrhoea,  chills,  muscle_pain"," nausea,  sweating,  vomiting",0.65,0.812
Malaria," high_fever,  diarrhoea,  chills,  nausea"," sweating,  muscle_pain,  vomiting",0.65,0.867
Malaria," high_fever,  diarrhoea,  chills,  sweating"," nausea,  muscle_pain,  vomiting",0.65,0.867
Malaria," high_fever,  diarrhoea,  chills,  vomiting"," sweating,  nausea,  muscle_pain",0.65,0.867
Malaria," diarrhoea,  chills,  nausea,  muscle_pain"," high_fever,  sweating,  vomiting",0.65,0.812
Malaria," diarrhoea,  chills,  muscle_pain,  sweating"," high_fever,  nausea,  vomiting",0.65,0.812
Malaria," diarrhoea,  chills,  muscle_pain,  vomiting"," high_fever,  nausea,  sweating",0.65,0.812
Malaria," diarrhoea,  chills,  nausea,  sweating"," high_fever,  muscle_pain,  vomiting",0.65,0.867
Malaria," diarrhoea,  chills,  nausea,  vomiting"," high_fever,  sweating,  muscle_pain",0.65,0.867
Malaria," diarrhoea,  chills,  sweating,  vomiting"," high_fever,  nausea,  muscle_pain",0.65,0.867
Malaria," high_fever,  chills,  nausea,  muscle_pain"," diarrhoea,  sweating,  vomiting",0.65,0.765
Malaria," high_fever,  sweating,  chills,  muscle_pain"," diarrhoea,  nausea,  vomiting",0.65,0.765
Malaria," high_fever,  chills,  muscle_pain,  vomiting"," diarrhoea,  nausea,  sweating",0.65,0.765
Malaria," high_fever,  chills,  nausea,  sweating"," diarrhoea,  muscle_pain,  vomiting",0.65,0.812
Malaria," high_fever,  chills,  nausea,  vomiting"," diarrhoea,  sweating,  muscle_pain",0.65,0.812
Malaria," high_fever,  chills,  sweating,  vomiting"," diarrhoea,  nausea,  muscle_pain",0.65,0.812
Malaria," sweating,  chills,  nausea,  muscle_pain"," high_fever,  diarrhoea,  vomiting",0.65,0.765
Malaria," chills,  nausea,  muscle_pain,  vomiting"," high_fever,  diarrhoea,  sweating",0.65,0.765
Malaria," sweating,  chills,  muscle_pain,  vomiting"," high_fever,  diarrhoea,  nausea",0.65,0.765
Malaria," chills,  nausea,  sweating,  vomiting"," high_fever,  diarrhoea,  muscle_pain",0.65,0.812
Malaria," high_fever,  diarrhoea,  nausea,  muscle_pain"," chills,  sweating,  vomiting",0.65,0.812
Malaria," high_fever,  diarrhoea,  sweating,  muscle_pain"," chills,  nausea,  vomiting",0.65,0.812
Malaria," high_fever,  diarrhoea,  muscle_pain,  vomiting"," chills,  nausea,  sweating",0.65,0.812
Malaria," high_fever,  diarrhoea,  nausea,  sweating"," chills,  muscle_pain,  vomiting",0.65,0.867
Malaria," high_fever,  diarrhoea,  nausea,  vomiting"," sweating,  chills,  muscle_pain",0.65,0.867
Malaria," high_fever,  diarrhoea,  sweating,  vomiting"," chills,  nausea,  muscle_pain",0.65,0.867
Malaria," diarrhoea,  sweating,  nausea,  muscle_pain"," high_fever,  chills,  vomiting",0.65,0.812
Malaria," diarrhoea,  nausea,  muscle_pain,  vomiting"," high_fever,  chills,  sweating",0.65,0.812
Malaria," diarrhoea,  sweating,  muscle_pain,  vomiting"," high_fever,  chills,  nausea",0.65,0.812
Malaria," diarrhoea,  nausea,  sweating,  vomiting"," high_fever,  chills,  muscle_pain",0.65,0.867
Malaria," high_fever,  sweating,  nausea,  muscle_pain"," diarrhoea,  chills,  vomiting",0.65,0.765
Malaria," high_fever,  nausea,  muscle_pain,  vomiting"," diarrhoea,  chills,  sweating",0.65,0.765
Malaria," high_fever,  sweating,  muscle_pain,  vomiting"," diarrhoea,  chills,  nausea",0.65,0.765
Malaria," high_fever,  nausea,  sweating,  vomiting"," diarrhoea,  chills,  muscle_pain",0.65,0.812
Malaria," sweating,  nausea,  muscle_pain,  vomiting"," high_fever,  diarrhoea,  chills",0.65,0.765
Malaria," diarrhoea,  high_fever,  chills,  nausea,  muscle_pain"," sweating,  vomiting",0.65,0.867
Malaria," diarrhoea,  sweating,  high_fever,  chills,  muscle_pain"," nausea,  vomiting",0.65,0.867
Malaria," diarrhoea,  high_fever,  chills,  muscle_pain,  vomiting"," nausea,  sweating",0.65,0.867
Malaria," diarrhoea,  sweating,  high_fever,  chills,  nausea"," muscle_pain,  vomiting",0.65,0.929
Malaria," diarrhoea,  high_fever,  chills,  nausea,  vomiting"," sweating,  muscle_pain",0.65,0.929
Malaria," diarrhoea,  sweating,  high_fever,  chills,  vomiting"," nausea,  muscle_pain",0.65,0.929
Malaria," diarrhoea,  sweating,  chills,  nausea,  muscle_pain"," high_fever,  vomiting",0.65,0.867
Malaria," diarrhoea,  chills,  nausea,  muscle_pain,  vomiting"," high_fever,  sweating",0.65,0.867
Malaria," diarrhoea,  sweating,  chills,  muscle_pain,  vomiting"," high_fever,  nausea",0.65,0.867
Malaria," diarrhoea,  sweating,  chills,  nausea,  vomiting"," high_fever,  muscle_pain",0.65,0.929
Malaria," sweating,  high_fever,  chills,  nausea,  muscle_pain"," diarrhoea,  vomiting",0.65,0.812
Malaria," high_fever,  chills,  nausea,  muscle_pain,  vomiting"," diarrhoea,  sweating",0.65,0.812
Malaria," sweating,  high_fever,  chills,  muscle_pain,  vomiting"," diarrhoea,  nausea",0.65,0.812
Malaria," sweating,  high_fever,  chills,  nausea,  vomiting"," diarrhoea,  muscle_pain",0.65,0.867
Malaria," sweating,  chills,  nausea,  muscle_pain,  vomiting"," high_fever,  diarrhoea",0.65,0.812
Malaria," diarrhoea,  sweating,  high_fever,  nausea,  muscle_pain"," chills,  vomiting",0.65,0.867
Malaria," diarrhoea,  high_fever,  nausea,  muscle_pain,  vomiting"," chills,  sweating",0.65,0.867
Malaria," diarrhoea,  sweating,  high_fever,  muscle_pain,  vomiting"," chills,  nausea",0.65,0.867
Malaria," diarrhoea,  sweating,  high_fever,  nausea,  vomiting"," chills,  muscle_pain",0.65,0.929
Malaria," diarrhoea,  sweating,  nausea,  muscle_pain,  vomiting"," high_fever,  chills",0.65,0.867
Malaria," sweating,  high_fever,  nausea,  muscle_pain,  vomiting"," diarrhoea,  chills",0.65,0.812
Malaria," diarrhoea,  sweating,  high_fever,  chills,  nausea,  muscle_pain", vomiting,0.65,0.929
Malaria," diarrhoea,  high_fever,  chills,  nausea,  muscle_pain,  vomiting", sweating,0.65,0.929
Malaria," diarrhoea,  sweating,  high_fever,  chills,  muscle_pain,  vomiting", nausea,0.65,0.929
Malaria," diarrhoea,  sweating,  high_fever,  chills,  nausea,  vomiting", muscle_pain,0.65,1.0
Malaria," diarrhoea,  sweating,  chills,  nausea,  muscle_pain,  vomiting", high_fever,0.65,0.929
Malaria," sweating,  high_fever,  chills,  nausea,  muscle_pain,  vomiting", diarrhoea,0.65,0.867
Malaria," diarrhoea,  sweating,  high_fever,  nausea,  muscle_pain,  vomiting", chills,0.65,0.929
Malaria, chills," diarrhoea,  sweating,  high_fever,  headache,  nausea,  muscle_pain",0.65,0.684
Malaria, diarrhoea," sweating,  high_fever,  headache,  chills,  nausea,  muscle_pain",0.65,0.722
Malaria, headache," diarrhoea,  sweating,  high_fever,  chills,  nausea,  muscle_pain",0.65,0.684
Malaria, high_fever," diarrhoea,  sweating,  headache,  chills,  nausea,  muscle_pain",0.65,0.684
Malaria, muscle_pain," diarrhoea,  sweating,  high_fever,  headache,  chills,  nausea",0.65,0.65
Malaria, nausea," diarrhoea,  sweating,  high_fever,  headache,  chills,  muscle_pain",0.65,0.684
Malaria, sweating," diarrhoea,  high_fever,  headache,  chills,  nausea,  muscle_pain",0.65,0.684
Malaria," diarrhoea,  chills"," sweating,  high_fever,  headache,  nausea,  muscle_pain",0.65,0.765
Malaria," headache,  chills"," diarrhoea,  sweating,  high_fever,  nausea,  muscle_pain",0.65,0.722
Malaria," high_fever,  chills"," diarrhoea,  sweating,  headache,  nausea,  muscle_pain",0.65,0.722
Malaria," chills,  muscle_pain"," diarrhoea,  sweating,  high_fever,  headache,  nausea",0.65,0.684
Malaria," chills,  nausea"," diarrhoea,  sweating,  high_fever,  headache,  muscle_pain",0.65,0.722
Malaria," chills,  sweating"," diarrhoea,  high_fever,  headache,  nausea,  muscle_pain",0.65,0.722
Malaria," diarrhoea,  headache"," sweating,  high_fever,  chills,  nausea,  muscle_pain",0.65,0.765
Malaria," high_fever,  diarrhoea"," sweating,  headache,  chills,  nausea,  muscle_pain",0.65,0.765
Malaria," diarrhoea,  muscle_pain"," sweating,  high_fever,  headache,  chills,  nausea",0.65,0.722
Malaria," diarrhoea,  nausea"," sweating,  high_fever,  headache,  chills,  muscle_pain",0.65,0.765
Malaria," diarrhoea,  sweating"," high_fever,  headache,  chills,  nausea,  muscle_pain",0.65,0.765
Malaria," high_fever,  headache"," diarrhoea,  sweating,  chills,  nausea,  muscle_pain",0.65,0.722
Malaria," headache,  muscle_pain"," diarrhoea,  sweating,  high_fever,  chills,  nausea",0.65,0.684
Malaria," headache,  nausea"," diarrhoea,  sweating,  high_fever,  chills,  muscle_pain",0.65,0.722
Malaria," headache,  sweating"," diarrhoea,  high_fever,  chills,  nausea,  muscle_pain",0.65,0.722
Malaria," high_fever,  muscle_pain"," diarrhoea,  sweating,  headache,  chills,  nausea",0.65,0.684
Malaria," high_fever,  nausea"," diarrhoea,  sweating,  headache,  chills,  muscle_pain",0.65,0.722
Malaria," high_fever,  sweating"," diarrhoea,  headache,  chills,  nausea,  muscle_pain",0.65,0.722
Malaria," nausea,  muscle_pain"," diarrhoea,  sweating,  high_fever,  headache,  chills",0.65,0.684
Malaria," sweating,  muscle_pain"," diarrhoea,  high_fever,  headache,  chills,  nausea",0.65,0.684
Malaria," nausea,  sweating"," diarrhoea,  high_fever,  headache,  chills,  muscle_pain",0.65,0.722
Malaria," diarrhoea,  chills,  headache"," high_fever,  sweating,  nausea,  muscle_pain",0.65,0.812
Malaria," high_fever,  diarrhoea,  chills"," headache,  sweating,  nausea,  muscle_pain",0.65,0.812
Malaria," diarrhoea,  chills,  muscle_pain"," high_fever,  headache,  nausea,  sweating",0.65,0.765
Malaria," diarrhoea,  chills,  nausea"," high_fever,  headache,  sweating,  muscle_pain",0.65,0.812
Malaria," diarrhoea,  chills,  sweating"," high_fever,  headache,  nausea,  muscle_pain",0.65,0.812
Malaria," high_fever,  headache,  chills"," diarrhoea,  sweating,  nausea,  muscle_pain",0.65,0.765
Malaria," headache,  chills,  muscle_pain"," high_fever,  diarrhoea,  nausea,  sweating",0.65,0.722
Malaria," headache,  chills,  nausea"," high_fever,  diarrhoea,  sweating,  muscle_pain",0.65,0.765
Malaria," headache,  chills,  sweating"," high_fever,  diarrhoea,  nausea,  muscle_pain",0.65,0.765
Malaria," high_fever,  chills,  muscle_pain"," diarrhoea,  sweating,  nausea,  headache",0.65,0.722
Malaria," high_fever,  chills,  nausea"," diarrhoea,  sweating,  muscle_pain,  headache",0.65,0.765
Malaria," high_fever,  chills,  sweating"," nausea,  diarrhoea,  muscle_pain,  headache",0.65,0.765
Malaria," chills,  nausea,  muscle_pain"," high_fever,  diarrhoea,  sweating,  headache",0.65,0.722
Malaria," sweating,  chills,  muscle_pain"," high_fever,  diarrhoea,  nausea,  headache",0.65,0.722
Malaria," chills,  nausea,  sweating"," high_fever,  diarrhoea,  muscle_pain,  headache",0.65,0.765
Malaria," high_fever,  diarrhoea,  headache"," sweating,  chills,  nausea,  muscle_pain",0.65,0.812
Malaria," diarrhoea,  muscle_pain,  headache"," high_fever,  chills,  nausea,  sweating",0.65,0.765
Malaria," diarrhoea,  nausea,  headache"," high_fever,  sweating,  chills,  muscle_pain",0.65,0.812
Malaria," diarrhoea,  sweating,  headache"," high_fever,  chills,  nausea,  muscle_pain",0.65,0.812
Malaria," high_fever,  diarrhoea,  muscle_pain"," headache,  chills,  nausea,  sweating",0.65,0.765
Malaria," high_fever,  diarrhoea,  nausea"," headache,  chills,  muscle_pain,  sweating",0.65,0.812
Malaria," high_fever,  diarrhoea,  sweating"," headache,  chills,  nausea,  muscle_pain",0.65,0.812
Malaria," diarrhoea,  nausea,  muscle_pain"," high_fever,  headache,  chills,  sweating",0.65,0.765
Malaria," diarrhoea,  sweating,  muscle_pain"," high_fever,  headache,  chills,  nausea",0.65,0.765
Malaria," diarrhoea,  nausea,  sweating"," high_fever,  headache,  chills,  muscle_pain",0.65,0.812
Malaria," high_fever,  headache,  muscle_pain"," diarrhoea,  chills,  nausea,  sweating",0.65,0.722
Malaria," high_fever,  headache,  nausea"," diarrhoea,  chills,  muscle_pain,  sweating",0.65,0.765
Malaria," high_fever,  headache,  sweating"," diarrhoea,  chills,  nausea,  muscle_pain",0.65,0.765
Malaria," headache,  nausea,  muscle_pain"," high_fever,  diarrhoea,  chills,  sweating",0.65,0.722
Malaria," headache,  sweating,  muscle_pain"," high_fever,  diarrhoea,  chills,  nausea",0.65,0.722
Malaria," headache,  nausea,  sweating"," high_fever,  diarrhoea,  chills,  muscle_pain",0.65,0.765
Malaria," high_fever,  nausea,  muscle_pain"," diarrhoea,  chills,  headache,  sweating",0.65,0.722
Malaria," high_fever,  sweating,  muscle_pain"," diarrhoea,  chills,  nausea,  headache",0.65,0.722
Malaria," high_fever,  nausea,  sweating"," diarrhoea,  chills,  muscle_pain,  headache",0.65,0.765
Malaria," sweating,  nausea,  muscle_pain"," high_fever,  diarrhoea,  chills,  headache",0.65,0.722
Malaria," high_fever,  diarrhoea,  chills,  headache"," sweating,  nausea,  muscle_pain",0.65,0.867
Malaria," diarrhoea,  chills,  muscle_pain,  headache"," high_fever,  nausea,  sweating",0.65,0.812
Malaria," diarrhoea,  chills,  nausea,  headache"," high_fever,  sweating,  muscle_pain",0.65,0.867
Malaria," diarrhoea,  chills,  headache,  sweating"," high_fever,  nausea,  muscle_pain",0.65,0.867
Malaria," high_fever,  diarrhoea,  chills,  muscle_pain"," headache,  nausea,  sweating",0.65,0.812
Malaria," high_fever,  diarrhoea,  chills,  nausea"," headache,  sweating,  muscle_pain",0.65,0.867
Malaria," high_fever,  diarrhoea,  chills,  sweating"," headache,  nausea,  muscle_pain",0.65,0.867
Malaria," diarrhoea,  chills,  nausea,  muscle_pain"," high_fever,  headache,  sweating",0.65,0.812
Malaria," diarrhoea,  chills,  muscle_pain,  sweating"," high_fever,  headache,  nausea",0.65,0.812
Malaria," diarrhoea,  chills,  nausea,  sweating"," high_fever,  headache,  muscle_pain",0.65,0.867
Malaria," high_fever,  headache,  chills,  muscle_pain"," diarrhoea,  nausea,  sweating",0.65,0.765
Malaria," high_fever,  headache,  chills,  nausea"," diarrhoea,  sweating,  muscle_pain",0.65,0.812
Malaria," high_fever,  headache,  chills,  sweating"," diarrhoea,  nausea,  muscle_pain",0.65,0.812
Malaria," headache,  chills,  nausea,  muscle_pain"," high_fever,  diarrhoea,  sweating",0.65,0.765
Malaria," headache,  chills,  muscle_pain,  sweating"," high_fever,  diarrhoea,  nausea",0.65,0.765
Malaria," headache,  chills,  nausea,  sweating"," high_fever,  diarrhoea,  muscle_pain",0.65,0.812
Malaria," high_fever,  chills,  nausea,  muscle_pain"," diarrhoea,  sweating,  headache",0.65,0.765
Malaria," high_fever,  sweating,  chills,  muscle_pain"," diarrhoea,  nausea,  headache",0.65,0.765
Malaria," high_fever,  chills,  nausea,  sweating"," diarrhoea,  muscle_pain,  headache",0.65,0.812
Malaria," sweating,  chills,  nausea,  muscle_pain"," high_fever,  diarrhoea,  headache",0.65,0.765
Malaria," high_fever,  diarrhoea,  muscle_pain,  headache"," chills,  nausea,  sweating",0.65,0.812
Malaria," high_fever,  diarrhoea,  nausea,  headache"," sweating,  chills,  muscle_pain",0.65,0.867
Malaria," high_fever,  diarrhoea,  sweating,  headache"," chills,  nausea,  muscle_pain",0.65,0.867
Malaria," nausea,  diarrhoea,  muscle_pain,  headache"," high_fever,  chills,  sweating",0.65,0.812
Malaria," diarrhoea,  sweating,  muscle_pain,  headache"," high_fever,  chills,  nausea",0.65,0.812
Malaria," diarrhoea,  sweating,  nausea,  headache"," high_fever,  chills,  muscle_pain",0.65,0.867
Malaria," high_fever,  diarrhoea,  nausea,  muscle_pain"," headache,  chills,  sweating",0.65,0.812
Malaria," high_fever,  diarrhoea,  sweating,  muscle_pain"," headache,  chills,  nausea",0.65,0.812
Malaria," high_fever,  diarrhoea,  nausea,  sweating"," headache,  chills,  muscle_pain",0.65,0.867
Malaria," diarrhoea,  sweating,  nausea,  muscle_pain"," high_fever,  headache,  chills",0.65,0.812
Malaria," high_fever,  headache,  nausea,  muscle_pain"," diarrhoea,  chills,  sweating",0.65,0.765
Malaria," high_fever,  headache,  sweating,  muscle_pain"," diarrhoea,  chills,  nausea",0.65,0.765
Malaria," high_fever,  headache,  nausea,  sweating"," diarrhoea,  chills,  muscle_pain",0.65,0.812
Malaria," headache,  sweating,  nausea,  muscle_pain"," high_fever,  diarrhoea,  chills",0.65,0.765
Malaria," high_fever,  sweating,  nausea,  muscle_pain"," diarrhoea,  chills,  headache",0.65,0.765
Malaria," diarrhoea,  high_fever,  headache,  chills,  muscle_pain"," nausea,  sweating",0.65,0.867
Malaria," diarrhoea,  high_fever,  headache,  chills,  nausea"," sweating,  muscle_pain",0.65,0.929
Malaria," diarrhoea,  sweating,  high_fever,  headache,  chills"," nausea,  muscle_pain",0.65,0.929
Malaria," diarrhoea,  headache,  chills,  nausea,  muscle_pain"," high_fever,  sweating",0.65,0.867
Malaria," diarrhoea,  sweating,  headache,  chills,  muscle_pain"," high_fever,  nausea",0.65,0.867
Malaria," diarrhoea,  sweating,  headache,  chills,  nausea"," high_fever,  muscle_pain",0.65,0.929
Malaria," diarrhoea,  high_fever,  chills,  nausea,  muscle_pain"," headache,  sweating",0.65,0.867
Malaria," diarrhoea,  sweating,  high_fever,  chills,  muscle_pain"," headache,  nausea",0.65,0.867
Malaria," diarrhoea,  sweating,  high_fever,  chills,  nausea"," headache,  muscle_pain",0.65,0.929
Malaria," diarrhoea,  sweating,  chills,  nausea,  muscle_pain"," high_fever,  headache",0.65,0.867
Malaria," high_fever,  headache,  chills,  nausea,  muscle_pain"," diarrhoea,  sweating",0.65,0.812
Malaria," sweating,  high_fever,  headache,  chills,  muscle_pain"," diarrhoea,  nausea",0.65,0.812
Malaria," sweating,  high_fever,  headache,  chills,  nausea"," diarrhoea,  muscle_pain",0.65,0.867
Malaria," sweating,  headache,  chills,  nausea,  muscle_pain"," high_fever,  diarrhoea",0.65,0.812
Malaria," sweating,  high_fever,  chills,  nausea,  muscle_pain"," diarrhoea,  headache",0.65,0.812
Malaria," diarrhoea,  high_fever,  headache,  nausea,  muscle_pain"," chills,  sweating",0.65,0.867
Malaria," diarrhoea,  sweating,  high_fever,  headache,  muscle_pain"," chills,  nausea",0.65,0.867
Malaria," diarrhoea,  sweating,  high_fever,  headache,  nausea"," chills,  muscle_pain",0.65,0.929
Malaria," diarrhoea,  sweating,  headache,  nausea,  muscle_pain"," high_fever,  chills",0.65,0.867
Malaria," diarrhoea,  sweating,  high_fever,  nausea,  muscle_pain"," headache,  chills",0.65,0.867
Malaria," sweating,  high_fever,  headache,  nausea,  muscle_pain"," diarrhoea,  chills",0.65,0.812
Malaria," diarrhoea,  high_fever,  headache,  chills,  nausea,  muscle_pain", sweating,0.65,0.929
Malaria," diarrhoea,  sweating,  high_fever,  headache,  chills,  muscle_pain", nausea,0.65,0.929
Malaria," diarrhoea,  sweating,  high_fever,  headache,  chills,  nausea", muscle_pain,0.65,1.0
Malaria," diarrhoea,  sweating,  headache,  chills,  nausea,  muscle_pain", high_fever,0.65,0.929
Malaria," diarrhoea,  sweating,  high_fever,  chills,  nausea,  muscle_pain", headache,0.65,0.929
Malaria," sweating,  high_fever,  headache,  chills,  nausea,  muscle_pain", diarrhoea,0.65,0.867
Malaria," diarrhoea,  sweating,  high_fever,  headache,  nausea,  muscle_pain", chills,0.65,0.929
Malaria, diarrhoea," sweating,  high_fever,  headache,  nausea,  muscle_pain,  vomiting",0.65,0.722
Malaria, headache," diarrhoea,  sweating,  high_fever,  nausea,  muscle_pain,  vomiting",0.65,0.684
Malaria, high_fever," diarrhoea,  sweating,  headache,  nausea,  muscle_pain,  vomiting",0.65,0.684
Malaria, muscle_pain," diarrhoea,  sweating,  high_fever,  headache,  nausea,  vomiting",0.65,0.65
Malaria, nausea," diarrhoea,  sweating,  high_fever,  headache,  muscle_pain,  vomiting",0.65,0.684
Malaria, sweating," diarrhoea,  high_fever,  headache,  nausea,  muscle_pain,  vomiting",0.65,0.684
Malaria, vomiting," diarrhoea,  sweating,  high_fever,  headache,  nausea,  muscle_pain",0.65,0.684
Malaria," diarrhoea,  headache"," sweating,  high_fever,  nausea,  muscle_pain,  vomiting",0.65,0.765
Malaria," high_fever,  diarrhoea"," sweating,  headache,  nausea,  muscle_pain,  vomiting",0.65,0.765
Malaria," diarrhoea,  muscle_pain"," sweating,  high_fever,  headache,  nausea,  vomiting",0.65,0.722
Malaria," diarrhoea,  nausea"," sweating,  high_fever,  headache,  muscle_pain,  vomiting",0.65,0.765
Malaria," diarrhoea,  sweating"," high_fever,  headache,  nausea,  muscle_pain,  vomiting",0.65,0.765
Malaria," diarrhoea,  vomiting"," sweating,  high_fever,  headache,  nausea,  muscle_pain",0.65,0.765
Malaria," high_fever,  headache"," diarrhoea,  sweating,  nausea,  muscle_pain,  vomiting",0.65,0.722
Malaria," headache,  muscle_pain"," diarrhoea,  sweating,  high_fever,  nausea,  vomiting",0.65,0.684
Malaria," headache,  nausea"," diarrhoea,  sweating,  high_fever,  muscle_pain,  vomiting",0.65,0.722
Malaria," headache,  sweating"," diarrhoea,  high_fever,  nausea,  muscle_pain,  vomiting",0.65,0.722
Malaria," headache,  vomiting"," diarrhoea,  sweating,  high_fever,  nausea,  muscle_pain",0.65,0.722
Malaria," high_fever,  muscle_pain"," diarrhoea,  sweating,  headache,  nausea,  vomiting",0.65,0.684
Malaria," high_fever,  nausea"," diarrhoea,  sweating,  headache,  muscle_pain,  vomiting",0.65,0.722
Malaria," high_fever,  sweating"," diarrhoea,  headache,  nausea,  muscle_pain,  vomiting",0.65,0.722
Malaria," high_fever,  vomiting"," diarrhoea,  sweating,  headache,  nausea,  muscle_pain",0.65,0.722
Malaria," nausea,  muscle_pain"," diarrhoea,  sweating,  high_fever,  headache,  vomiting",0.65,0.684
