disease,itemset_size,itemset,support
Jaundice,7," abdominal_pain,  dark_urine,  fatigue,  high_fever,  vomiting,  yellowish_skin, itching",0.65
Jaundice,7," abdominal_pain,  fatigue,  high_fever,  vomiting,  weight_loss,  yellowish_skin, itching",0.65
Jaundice,7," abdominal_pain,  dark_urine,  fatigue,  high_fever,  weight_loss,  yellowish_skin, itching",0.65
Jaundice,7," abdominal_pain,  dark_urine,  high_fever,  vomiting,  weight_loss,  yellowish_skin, itching",0.65
Jaundice,7," abdominal_pain,  dark_urine,  fatigue,  high_fever,  vomiting,  weight_loss,  yellowish_skin",0.65
Jaundice,7," dark_urine,  fatigue,  high_fever,  vomiting,  weight_loss,  yellowish_skin, itching",0.65
Jaundice,7," abdominal_pain,  dark_urine,  fatigue,  high_fever,  vomiting,  weight_loss, itching",0.65
Jaundice,7," abdominal_pain,  dark_urine,  fatigue,  vomiting,  weight_loss,  yellowish_skin, itching",0.65
Jaundice,8," abdominal_pain,  dark_urine,  fatigue,  high_fever,  vomiting,  weight_loss,  yellowish_skin, itching",0.6
Jaundice,8," abdominal_pain,  dark_urine,  fatigue,  high_fever,  vomiting,  weight_loss,  yellowish_skin, itching",0.6
Malaria,1, chills,0.95
Malaria,1, diarrhoea,0.9
Malaria,1, headache,0.95
Malaria,1, high_fever,0.95
Malaria,1, muscle_pain,1.0
Malaria,1, nausea,0.95
Malaria,1, sweating,0.95
Malaria,1, vomiting,0.95
Malaria,2," diarrhoea,  muscle_pain",0.9
Malaria,2," muscle_pain,  sweating",0.95
Malaria,2," headache,  high_fever",0.9
Malaria,2," headache,  sweating",0.9
Malaria,2," muscle_pain,  nausea",0.95
Malaria,2," chills,  nausea",0.9
Malaria,2," high_fever,  muscle_pain",0.95
Malaria,2," chills,  sweating",0.9
Malaria,2," diarrhoea,  vomiting",0.85
Malaria,2," chills,  high_fever",0.9
Malaria,2," chills,  headache",0.9
Malaria,2," chills,  muscle_pain",0.95
Malaria,2," headache,  muscle_pain",0.95
Malaria,2," nausea,  sweating",0.9
Malaria,2," high_fever,  nausea",0.9
Malaria,2," diarrhoea,  sweating",0.85
Malaria,2," chills,  vomiting",0.9
Malaria,2," diarrhoea,  high_fever",0.85
Malaria,2," muscle_pain,  vomiting",0.95
Malaria,2," high_fever,  vomiting",0.9
Malaria,2," chills,  diarrhoea",0.85
Malaria,2," high_fever,  sweating",0.9
Malaria,2," sweating,  vomiting",0.9
Malaria,2," diarrhoea,  nausea",0.85
Malaria,2," headache,  vomiting",0.9
Malaria,2," nausea,  vomiting",0.9
Malaria,2," diarrhoea,  headache",0.85
Malaria,2," headache,  nausea",0.9
Malaria,2," diarrhoea,  muscle_pain",0.9
Malaria,2," muscle_pain,  sweating",0.95
Malaria,2," headache,  high_fever",0.9
Malaria,2," headache,  sweating",0.9
Malaria,2," muscle_pain,  nausea",0.95
Malaria,2," chills,  nausea",0.9
Malaria,2," high_fever,  muscle_pain",0.95
Malaria,2," chills,  sweating",0.9
Malaria,2," diarrhoea,  vomiting",0.85
Malaria,2," chills,  high_fever",0.9
Malaria,2," chills,  headache",0.9
Malaria,2," chills,  muscle_pain",0.95
Malaria,2," headache,  muscle_pain",0.95
Malaria,2," nausea,  sweating",0.9
Malaria,2," high_fever,  nausea",0.9
Malaria,2," diarrhoea,  sweating",0.85
Malaria,2," chills,  vomiting",0.9
Malaria,2," diarrhoea,  high_fever",0.85
Malaria,2," muscle_pain,  vomiting",0.95
Malaria,2," high_fever,  vomiting",0.9
Malaria,2," chills,  diarrhoea",0.85
Malaria,2," high_fever,  sweating",0.9
Malaria,2," sweating,  vomiting",0.9
Malaria,2," diarrhoea,  nausea",0.85
Malaria,2," headache,  vomiting",0.9
Malaria,2," nausea,  vomiting",0.9
Malaria,2," diarrhoea,  headache",0.85
Malaria,2," headache,  nausea",0.9
Malaria,3," diarrhoea,  high_fever,  nausea",0.8
Malaria,3," headache,  high_fever,  muscle_pain",0.9
Malaria,3," chills,  diarrhoea,  vomiting",0.8
Malaria,3," chills,  headache,  nausea",0.85
Malaria,3," chills,  headache,  muscle_pain",0.9
Malaria,3," chills,  nausea,  sweating",0.85
Malaria,3," diarrhoea,  nausea,  vomiting",0.8
Malaria,3," chills,  high_fever,  nausea",0.85
Malaria,3," muscle_pain,  nausea,  sweating",0.9
Malaria,3," diarrhoea,  muscle_pain,  sweating",0.85
Malaria,3," headache,  muscle_pain,  sweating",0.9
Malaria,3," chills,  muscle_pain,  vomiting",0.9
Malaria,3," diarrhoea,  muscle_pain,  vomiting",0.85
Malaria,3," chills,  muscle_pain,  sweating",0.9
Malaria,3," chills,  headache,  high_fever",0.85
Malaria,3," chills,  headache,  sweating",0.85
Malaria,3," chills,  muscle_pain,  nausea",0.9
Malaria,3," diarrhoea,  headache,  vomiting",0.8
Malaria,3," chills,  high_fever,  sweating",0.85
Malaria,3," diarrhoea,  high_fever,  vomiting",0.8
Malaria,3," diarrhoea,  sweating,  vomiting",0.8
Malaria,3," high_fever,  muscle_pain,  sweating",0.9
Malaria,3," headache,  high_fever,  nausea",0.85
Malaria,3," headache,  nausea,  sweating",0.85
Malaria,3," high_fever,  muscle_pain,  nausea",0.9
Malaria,3," diarrhoea,  headache,  high_fever",0.8
Malaria,3," diarrhoea,  headache,  sweating",0.8
Malaria,3," diarrhoea,  high_fever,  muscle_pain",0.85
Malaria,3," chills,  headache,  vomiting",0.85
Malaria,3," chills,  high_fever,  muscle_pain",0.9
Malaria,3," high_fever,  muscle_pain,  vomiting",0.9
Malaria,3," headache,  sweating,  vomiting",0.85
Malaria,3," chills,  diarrhoea,  headache",0.8
Malaria,3," headache,  high_fever,  vomiting",0.85
Malaria,3," headache,  high_fever,  sweating",0.85
Malaria,3," diarrhoea,  headache,  nausea",0.8
Malaria,3," diarrhoea,  muscle_pain,  nausea",0.85
Malaria,3," chills,  diarrhoea,  sweating",0.8
Malaria,3," chills,  diarrhoea,  high_fever",0.8
Malaria,3," headache,  muscle_pain,  vomiting",0.9
Malaria,3," muscle_pain,  nausea,  vomiting",0.9
Malaria,3," high_fever,  sweating,  vomiting",0.85
Malaria,3," headache,  nausea,  vomiting",0.85
Malaria,3," chills,  diarrhoea,  muscle_pain",0.85
Malaria,3," muscle_pain,  sweating,  vomiting",0.9
Malaria,3," diarrhoea,  headache,  muscle_pain",0.85
Malaria,3," chills,  high_fever,  vomiting",0.85
Malaria,3," diarrhoea,  high_fever,  sweating",0.8
Malaria,3," chills,  sweating,  vomiting",0.85
Malaria,3," headache,  muscle_pain,  nausea",0.9
Malaria,3," high_fever,  nausea,  sweating",0.85
Malaria,3," high_fever,  nausea,  vomiting",0.85
Malaria,3," chills,  diarrhoea,  nausea",0.8
Malaria,3," nausea,  sweating,  vomiting",0.85
Malaria,3," diarrhoea,  nausea,  sweating",0.8
Malaria,3," chills,  nausea,  vomiting",0.85
Malaria,3," diarrhoea,  high_fever,  nausea",0.8
Malaria,3," headache,  high_fever,  muscle_pain",0.9
Malaria,3," chills,  diarrhoea,  vomiting",0.8
Malaria,3," chills,  headache,  nausea",0.85
Malaria,3," chills,  headache,  muscle_pain",0.9
Malaria,3," chills,  nausea,  sweating",0.85
Malaria,3," diarrhoea,  nausea,  vomiting",0.8
Malaria,3," chills,  high_fever,  nausea",0.85
Malaria,3," muscle_pain,  nausea,  sweating",0.9
Malaria,3," diarrhoea,  muscle_pain,  sweating",0.85
Malaria,3," headache,  muscle_pain,  sweating",0.9
Malaria,3," chills,  muscle_pain,  vomiting",0.9
Malaria,3," diarrhoea,  muscle_pain,  vomiting",0.85
Malaria,3," chills,  muscle_pain,  sweating",0.9
Malaria,3," chills,  headache,  high_fever",0.85
Malaria,3," chills,  headache,  sweating",0.85
Malaria,3," chills,  muscle_pain,  nausea",0.9
Malaria,3," diarrhoea,  headache,  vomiting",0.8
Malaria,3," chills,  high_fever,  sweating",0.85
Malaria,3," diarrhoea,  high_fever,  vomiting",0.8
Malaria,3," diarrhoea,  sweating,  vomiting",0.8
Malaria,3," high_fever,  muscle_pain,  sweating",0.9
Malaria,3," headache,  high_fever,  nausea",0.85
Malaria,3," headache,  nausea,  sweating",0.85
Malaria,3," high_fever,  muscle_pain,  nausea",0.9
Malaria,3," diarrhoea,  headache,  high_fever",0.8
Malaria,3," diarrhoea,  headache,  sweating",0.8
Malaria,3," diarrhoea,  high_fever,  muscle_pain",0.85
Malaria,3," chills,  headache,  vomiting",0.85
Malaria,3," chills,  high_fever,  muscle_pain",0.9
Malaria,3," high_fever,  muscle_pain,  vomiting",0.9
Malaria,3," headache,  sweating,  vomiting",0.85
Malaria,3," chills,  diarrhoea,  headache",0.8
Malaria,3," headache,  high_fever,  vomiting",0.85
Malaria,3," headache,  high_fever,  sweating",0.85
Malaria,3," diarrhoea,  headache,  nausea",0.8
Malaria,3," diarrhoea,  muscle_pain,  nausea",0.85
Malaria,3," chills,  diarrhoea,  sweating",0.8
Malaria,3," chills,  diarrhoea,  high_fever",0.8
Malaria,3," headache,  muscle_pain,  vomiting",0.9
Malaria,3," muscle_pain,  nausea,  vomiting",0.9
Malaria,3," high_fever,  sweating,  vomiting",0.85
Malaria,3," headache,  nausea,  vomiting",0.85
Malaria,3," chills,  diarrhoea,  muscle_pain",0.85
Malaria,3," muscle_pain,  sweating,  vomiting",0.9
Malaria,3," diarrhoea,  headache,  muscle_pain",0.85
Malaria,3," chills,  high_fever,  vomiting",0.85
Malaria,3," diarrhoea,  high_fever,  sweating",0.8
Malaria,3," chills,  sweating,  vomiting",0.85
Malaria,3," headache,  muscle_pain,  nausea",0.9
Malaria,3," high_fever,  nausea,  sweating",0.85
Malaria,3," high_fever,  nausea,  vomiting",0.85
Malaria,3," chills,  diarrhoea,  nausea",0.8
Malaria,3," nausea,  sweating,  vomiting",0.85
Malaria,3," diarrhoea,  nausea,  sweating",0.8
Malaria,3," chills,  nausea,  vomiting",0.85
Malaria,4," chills,  headache,  sweating,  vomiting",0.8
Malaria,4," diarrhoea,  muscle_pain,  nausea,  sweating",0.8
Malaria,4," chills,  muscle_pain,  nausea,  vomiting",0.85
Malaria,4," headache,  high_fever,  nausea,  sweating",0.8
Malaria,4," chills,  diarrhoea,  muscle_pain,  vomiting",0.8
Malaria,4," chills,  headache,  muscle_pain,  sweating",0.85
Malaria,4," diarrhoea,  headache,  muscle_pain,  vomiting",0.8
Malaria,4," diarrhoea,  high_fever,  sweating,  vomiting",0.75
Malaria,4," diarrhoea,  headache,  high_fever,  sweating",0.75
Malaria,4," chills,  high_fever,  muscle_pain,  nausea",0.85
Malaria,4," chills,  headache,  high_fever,  sweating",0.8
Malaria,4," diarrhoea,  headache,  high_fever,  vomiting",0.75
Malaria,4," diarrhoea,  headache,  sweating,  vomiting",0.75
Malaria,4," diarrhoea,  high_fever,  muscle_pain,  vomiting",0.8
Malaria,4," chills,  high_fever,  muscle_pain,  sweating",0.85
Malaria,4," headache,  high_fever,  muscle_pain,  sweating",0.85
Malaria,4," diarrhoea,  high_fever,  muscle_pain,  sweating",0.8
Malaria,4," chills,  high_fever,  muscle_pain,  vomiting",0.85
Malaria,4," high_fever,  muscle_pain,  nausea,  sweating",0.85
Malaria,4," diarrhoea,  nausea,  sweating,  vomiting",0.75
Malaria,4," diarrhoea,  high_fever,  nausea,  vomiting",0.75
Malaria,4," chills,  headache,  high_fever,  muscle_pain",0.85
Malaria,4," chills,  high_fever,  nausea,  sweating",0.8
Malaria,4," chills,  headache,  nausea,  sweating",0.8
Malaria,4," diarrhoea,  headache,  nausea,  vomiting",0.75
Malaria,4," chills,  headache,  high_fever,  nausea",0.8
Malaria,4," chills,  muscle_pain,  nausea,  sweating",0.85
Malaria,4," diarrhoea,  muscle_pain,  nausea,  vomiting",0.8
Malaria,4," headache,  muscle_pain,  nausea,  sweating",0.85
Malaria,4," chills,  diarrhoea,  sweating,  vomiting",0.75
Malaria,4," chills,  diarrhoea,  high_fever,  vomiting",0.75
Malaria,4," chills,  headache,  muscle_pain,  vomiting",0.85
Malaria,4," chills,  nausea,  sweating,  vomiting",0.8
Malaria,4," diarrhoea,  headache,  muscle_pain,  sweating",0.8
Malaria,4," diarrhoea,  high_fever,  nausea,  sweating",0.75
Malaria,4," chills,  high_fever,  nausea,  vomiting",0.8
Malaria,4," diarrhoea,  headache,  muscle_pain,  nausea",0.8
Malaria,4," muscle_pain,  nausea,  sweating,  vomiting",0.85
Malaria,4," chills,  headache,  muscle_pain,  nausea",0.85
Malaria,4," chills,  diarrhoea,  muscle_pain,  nausea",0.8
Malaria,4," headache,  muscle_pain,  nausea,  vomiting",0.85
Malaria,4," chills,  diarrhoea,  high_fever,  nausea",0.75
Malaria,4," high_fever,  nausea,  sweating,  vomiting",0.8
Malaria,4," chills,  diarrhoea,  nausea,  sweating",0.75
Malaria,4," headache,  muscle_pain,  sweating,  vomiting",0.85
Malaria,4," chills,  diarrhoea,  nausea,  vomiting",0.75
Malaria,4," headache,  high_fever,  muscle_pain,  nausea",0.85
Malaria,4," chills,  high_fever,  sweating,  vomiting",0.8
Malaria,4," diarrhoea,  headache,  high_fever,  muscle_pain",0.8
Malaria,4," high_fever,  muscle_pain,  sweating,  vomiting",0.85
Malaria,4," headache,  high_fever,  nausea,  vomiting",0.8
Malaria,4," chills,  diarrhoea,  high_fever,  muscle_pain",0.8
Malaria,4," chills,  diarrhoea,  headache,  nausea",0.75
Malaria,4," headache,  nausea,  sweating,  vomiting",0.8
Malaria,4," headache,  high_fever,  muscle_pain,  vomiting",0.85
Malaria,4," high_fever,  muscle_pain,  nausea,  vomiting",0.85
Malaria,4," chills,  diarrhoea,  high_fever,  sweating",0.75
Malaria,4," diarrhoea,  high_fever,  muscle_pain,  nausea",0.8
Malaria,4," chills,  headache,  nausea,  vomiting",0.8
Malaria,4," diarrhoea,  headache,  nausea,  sweating",0.75
Malaria,4," diarrhoea,  headache,  high_fever,  nausea",0.75
Malaria,4," chills,  diarrhoea,  headache,  vomiting",0.75
Malaria,4," chills,  diarrhoea,  headache,  sweating",0.75
Malaria,4," chills,  diarrhoea,  headache,  high_fever",0.75
Malaria,4," chills,  diarrhoea,  muscle_pain,  sweating",0.8
Malaria,4," headache,  high_fever,  sweating,  vomiting",0.8
Malaria,4," diarrhoea,  muscle_pain,  sweating,  vomiting",0.8
Malaria,4," chills,  diarrhoea,  headache,  muscle_pain",0.8
Malaria,4," chills,  muscle_pain,  sweating,  vomiting",0.85
Malaria,4," chills,  headache,  high_fever,  vomiting",0.8
Malaria,4," chills,  headache,  sweating,  vomiting",0.8
Malaria,4," diarrhoea,  muscle_pain,  nausea,  sweating",0.8
Malaria,4," chills,  muscle_pain,  nausea,  vomiting",0.85
Malaria,4," headache,  high_fever,  nausea,  sweating",0.8
Malaria,4," chills,  diarrhoea,  muscle_pain,  vomiting",0.8
Malaria,4," chills,  headache,  muscle_pain,  sweating",0.85
Malaria,4," diarrhoea,  headache,  muscle_pain,  vomiting",0.8
Malaria,4," diarrhoea,  high_fever,  sweating,  vomiting",0.75
Malaria,4," diarrhoea,  headache,  high_fever,  sweating",0.75
Malaria,4," chills,  high_fever,  muscle_pain,  nausea",0.85
Malaria,4," chills,  headache,  high_fever,  sweating",0.8
Malaria,4," diarrhoea,  headache,  high_fever,  vomiting",0.75
Malaria,4," diarrhoea,  headache,  sweating,  vomiting",0.75
Malaria,4," diarrhoea,  high_fever,  muscle_pain,  vomiting",0.8
Malaria,4," chills,  high_fever,  muscle_pain,  sweating",0.85
Malaria,4," headache,  high_fever,  muscle_pain,  sweating",0.85
Malaria,4," diarrhoea,  high_fever,  muscle_pain,  sweating",0.8
Malaria,4," chills,  high_fever,  muscle_pain,  vomiting",0.85
Malaria,4," high_fever,  muscle_pain,  nausea,  sweating",0.85
Malaria,4," diarrhoea,  nausea,  sweating,  vomiting",0.75
Malaria,4," diarrhoea,  high_fever,  nausea,  vomiting",0.75
Malaria,4," chills,  headache,  high_fever,  muscle_pain",0.85
Malaria,4," chills,  high_fever,  nausea,  sweating",0.8
Malaria,4," chills,  headache,  nausea,  sweating",0.8
Malaria,4," diarrhoea,  headache,  nausea,  vomiting",0.75
Malaria,4," chills,  headache,  high_fever,  nausea",0.8
Malaria,4," chills,  muscle_pain,  nausea,  sweating",0.85
Malaria,4," diarrhoea,  muscle_pain,  nausea,  vomiting",0.8
Malaria,4," headache,  muscle_pain,  nausea,  sweating",0.85
Malaria,4," chills,  diarrhoea,  sweating,  vomiting",0.75
Malaria,4," chills,  diarrhoea,  high_fever,  vomiting",0.75
Malaria,4," chills,  headache,  muscle_pain,  vomiting",0.85
Malaria,4," chills,  nausea,  sweating,  vomiting",0.8
Malaria,4," diarrhoea,  headache,  muscle_pain,  sweating",0.8
Malaria,4," diarrhoea,  high_fever,  nausea,  sweating",0.75
Malaria,4," chills,  high_fever,  nausea,  vomiting",0.8
Malaria,4," diarrhoea,  headache,  muscle_pain,  nausea",0.8
Malaria,4," muscle_pain,  nausea,  sweating,  vomiting",0.85
Malaria,4," chills,  headache,  muscle_pain,  nausea",0.85
Malaria,4," chills,  diarrhoea,  muscle_pain,  nausea",0.8
Malaria,4," headache,  muscle_pain,  nausea,  vomiting",0.85
Malaria,4," chills,  diarrhoea,  high_fever,  nausea",0.75
Malaria,4," high_fever,  nausea,  sweating,  vomiting",0.8
Malaria,4," chills,  diarrhoea,  nausea,  sweating",0.75
Malaria,4," headache,  muscle_pain,  sweating,  vomiting",0.85
Malaria,4," chills,  diarrhoea,  nausea,  vomiting",0.75
Malaria,4," headache,  high_fever,  muscle_pain,  nausea",0.85
Malaria,4," chills,  high_fever,  sweating,  vomiting",0.8
Malaria,4," diarrhoea,  headache,  high_fever,  muscle_pain",0.8
Malaria,4," high_fever,  muscle_pain,  sweating,  vomiting",0.85
Malaria,4," headache,  high_fever,  nausea,  vomiting",0.8
Malaria,4," chills,  diarrhoea,  high_fever,  muscle_pain",0.8
Malaria,4," chills,  diarrhoea,  headache,  nausea",0.75
Malaria,4," headache,  nausea,  sweating,  vomiting",0.8
Malaria,4," headache,  high_fever,  muscle_pain,  vomiting",0.85
Malaria,4," high_fever,  muscle_pain,  nausea,  vomiting",0.85
Malaria,4," chills,  diarrhoea,  high_fever,  sweating",0.75
Malaria,4," diarrhoea,  high_fever,  muscle_pain,  nausea",0.8
Malaria,4," chills,  headache,  nausea,  vomiting",0.8
Malaria,4," diarrhoea,  headache,  nausea,  sweating",0.75
Malaria,4," diarrhoea,  headache,  high_fever,  nausea",0.75
Malaria,4," chills,  diarrhoea,  headache,  vomiting",0.75
Malaria,4," chills,  diarrhoea,  headache,  sweating",0.75
Malaria,4," chills,  diarrhoea,  headache,  high_fever",0.75
Malaria,4," chills,  diarrhoea,  muscle_pain,  sweating",0.8
Malaria,4," headache,  high_fever,  sweating,  vomiting",0.8
Malaria,4," diarrhoea,  muscle_pain,  sweating,  vomiting",0.8
Malaria,4," chills,  diarrhoea,  headache,  muscle_pain",0.8
Malaria,4," chills,  muscle_pain,  sweating,  vomiting",0.85
Malaria,4," chills,  headache,  high_fever,  vomiting",0.8
Malaria,5," chills,  diarrhoea,  headache,  high_fever,  vomiting",0.7
Malaria,5," chills,  headache,  high_fever,  sweating,  vomiting",0.75
Malaria,5," chills,  high_fever,  muscle_pain,  sweating,  vomiting",0.8
Malaria,5," diarrhoea,  high_fever,  muscle_pain,  sweating,  vomiting",0.75
Malaria,5," chills,  diarrhoea,  muscle_pain,  nausea,  sweating",0.75
Malaria,5," chills,  diarrhoea,  high_fever,  muscle_pain,  nausea",0.75
Malaria,5," high_fever,  muscle_pain,  nausea,  sweating,  vomiting",0.8
Malaria,5," chills,  diarrhoea,  headache,  nausea,  sweating",0.7
Malaria,5," chills,  headache,  muscle_pain,  sweating,  vomiting",0.8
Malaria,5," diarrhoea,  headache,  high_fever,  muscle_pain,  sweating",0.75
Malaria,5," chills,  headache,  high_fever,  muscle_pain,  vomiting",0.8
Malaria,5," chills,  headache,  nausea,  sweating,  vomiting",0.75
Malaria,5," chills,  high_fever,  muscle_pain,  nausea,  vomiting",0.8
Malaria,5," diarrhoea,  high_fever,  muscle_pain,  nausea,  sweating",0.75
Malaria,5," chills,  muscle_pain,  nausea,  sweating,  vomiting",0.8
Malaria,5," headache,  high_fever,  muscle_pain,  sweating,  vomiting",0.8
Malaria,5," chills,  diarrhoea,  headache,  high_fever,  muscle_pain",0.75
Malaria,5," chills,  diarrhoea,  headache,  muscle_pain,  sweating",0.75
Malaria,5," chills,  headache,  high_fever,  muscle_pain,  nausea",0.8
Malaria,5," chills,  headache,  muscle_pain,  nausea,  sweating",0.8
Malaria,5," diarrhoea,  headache,  muscle_pain,  nausea,  vomiting",0.75
Malaria,5," diarrhoea,  headache,  high_fever,  muscle_pain,  nausea",0.75
Malaria,5," diarrhoea,  headache,  muscle_pain,  nausea,  sweating",0.75
Malaria,5," chills,  headache,  muscle_pain,  nausea,  vomiting",0.8
Malaria,5," chills,  high_fever,  nausea,  sweating,  vomiting",0.75
Malaria,5," chills,  diarrhoea,  high_fever,  nausea,  vomiting",0.7
Malaria,5," diarrhoea,  headache,  high_fever,  nausea,  sweating",0.7
Malaria,5," chills,  headache,  high_fever,  nausea,  vomiting",0.75
Malaria,5," chills,  diarrhoea,  high_fever,  nausea,  sweating",0.7
Malaria,5," headache,  muscle_pain,  nausea,  sweating,  vomiting",0.8
Malaria,5," chills,  diarrhoea,  headache,  muscle_pain,  nausea",0.75
Malaria,5," headache,  high_fever,  muscle_pain,  nausea,  vomiting",0.8
Malaria,5," diarrhoea,  headache,  muscle_pain,  sweating,  vomiting",0.75
Malaria,5," chills,  headache,  high_fever,  muscle_pain,  sweating",0.8
Malaria,5," diarrhoea,  headache,  high_fever,  muscle_pain,  vomiting",0.75
Malaria,5," diarrhoea,  high_fever,  nausea,  sweating,  vomiting",0.7
Malaria,5," chills,  diarrhoea,  muscle_pain,  nausea,  vomiting",0.75
Malaria,5," chills,  diarrhoea,  high_fever,  muscle_pain,  sweating",0.75
Malaria,5," chills,  diarrhoea,  headache,  high_fever,  nausea",0.7
Malaria,5," headache,  high_fever,  muscle_pain,  nausea,  sweating",0.8
Malaria,5," chills,  diarrhoea,  nausea,  sweating,  vomiting",0.7
Malaria,5," diarrhoea,  headache,  nausea,  sweating,  vomiting",0.7
Malaria,5," chills,  diarrhoea,  headache,  sweating,  vomiting",0.7
Malaria,5," chills,  diarrhoea,  high_fever,  muscle_pain,  vomiting",0.75
Malaria,5," chills,  diarrhoea,  muscle_pain,  sweating,  vomiting",0.75
Malaria,5," chills,  diarrhoea,  headache,  nausea,  vomiting",0.7
Malaria,5," chills,  diarrhoea,  headache,  muscle_pain,  vomiting",0.75
Malaria,5," chills,  diarrhoea,  high_fever,  sweating,  vomiting",0.7
Malaria,5," diarrhoea,  headache,  high_fever,  sweating,  vomiting",0.7
Malaria,5," chills,  high_fever,  muscle_pain,  nausea,  sweating",0.8
Malaria,5," diarrhoea,  high_fever,  muscle_pain,  nausea,  vomiting",0.75
Malaria,5," diarrhoea,  muscle_pain,  nausea,  sweating,  vomiting",0.75
Malaria,5," chills,  headache,  high_fever,  nausea,  sweating",0.75
Malaria,5," headache,  high_fever,  nausea,  sweating,  vomiting",0.75
Malaria,5," diarrhoea,  headache,  high_fever,  nausea,  vomiting",0.7
Malaria,5," chills,  diarrhoea,  headache,  high_fever,  sweating",0.7
Malaria,5," chills,  diarrhoea,  headache,  high_fever,  vomiting",0.7
Malaria,5," chills,  headache,  high_fever,  sweating,  vomiting",0.75
Malaria,5," chills,  high_fever,  muscle_pain,  sweating,  vomiting",0.8
Malaria,5," diarrhoea,  high_fever,  muscle_pain,  sweating,  vomiting",0.75
Malaria,5," chills,  diarrhoea,  muscle_pain,  nausea,  sweating",0.75
Malaria,5," chills,  diarrhoea,  high_fever,  muscle_pain,  nausea",0.75
Malaria,5," high_fever,  muscle_pain,  nausea,  sweating,  vomiting",0.8
Malaria,5," chills,  diarrhoea,  headache,  nausea,  sweating",0.7
Malaria,5," chills,  headache,  muscle_pain,  sweating,  vomiting",0.8
Malaria,5," diarrhoea,  headache,  high_fever,  muscle_pain,  sweating",0.75
Malaria,5," chills,  headache,  high_fever,  muscle_pain,  vomiting",0.8
Malaria,5," chills,  headache,  nausea,  sweating,  vomiting",0.75
Malaria,5," chills,  high_fever,  muscle_pain,  nausea,  vomiting",0.8
Malaria,5," diarrhoea,  high_fever,  muscle_pain,  nausea,  sweating",0.75
Malaria,5," chills,  muscle_pain,  nausea,  sweating,  vomiting",0.8
Malaria,5," headache,  high_fever,  muscle_pain,  sweating,  vomiting",0.8
Malaria,5," chills,  diarrhoea,  headache,  high_fever,  muscle_pain",0.75
Malaria,5," chills,  diarrhoea,  headache,  muscle_pain,  sweating",0.75
Malaria,5," chills,  headache,  high_fever,  muscle_pain,  nausea",0.8
Malaria,5," chills,  headache,  muscle_pain,  nausea,  sweating",0.8
Malaria,5," diarrhoea,  headache,  muscle_pain,  nausea,  vomiting",0.75
Malaria,5," diarrhoea,  headache,  high_fever,  muscle_pain,  nausea",0.75
Malaria,5," diarrhoea,  headache,  muscle_pain,  nausea,  sweating",0.75
Malaria,5," chills,  headache,  muscle_pain,  nausea,  vomiting",0.8
Malaria,5," chills,  high_fever,  nausea,  sweating,  vomiting",0.75
Malaria,5," chills,  diarrhoea,  high_fever,  nausea,  vomiting",0.7
Malaria,5," diarrhoea,  headache,  high_fever,  nausea,  sweating",0.7
Malaria,5," chills,  headache,  high_fever,  nausea,  vomiting",0.75
Malaria,5," chills,  diarrhoea,  high_fever,  nausea,  sweating",0.7
Malaria,5," headache,  muscle_pain,  nausea,  sweating,  vomiting",0.8
Malaria,5," chills,  diarrhoea,  headache,  muscle_pain,  nausea",0.75
Malaria,5," headache,  high_fever,  muscle_pain,  nausea,  vomiting",0.8
Malaria,5," diarrhoea,  headache,  muscle_pain,  sweating,  vomiting",0.75
Malaria,5," chills,  headache,  high_fever,  muscle_pain,  sweating",0.8
Malaria,5," diarrhoea,  headache,  high_fever,  muscle_pain,  vomiting",0.75
Malaria,5," diarrhoea,  high_fever,  nausea,  sweating,  vomiting",0.7
Malaria,5," chills,  diarrhoea,  muscle_pain,  nausea,  vomiting",0.75
Malaria,5," chills,  diarrhoea,  high_fever,  muscle_pain,  sweating",0.75
Malaria,5," chills,  diarrhoea,  headache,  high_fever,  nausea",0.7
Malaria,5," headache,  high_fever,  muscle_pain,  nausea,  sweating",0.8
Malaria,5," chills,  diarrhoea,  nausea,  sweating,  vomiting",0.7
Malaria,5," diarrhoea,  headache,  nausea,  sweating,  vomiting",0.7
Malaria,5," chills,  diarrhoea,  headache,  sweating,  vomiting",0.7
Malaria,5," chills,  diarrhoea,  high_fever,  muscle_pain,  vomiting",0.75
Malaria,5," chills,  diarrhoea,  muscle_pain,  sweating,  vomiting",0.75
Malaria,5," chills,  diarrhoea,  headache,  nausea,  vomiting",0.7
Malaria,5," chills,  diarrhoea,  headache,  muscle_pain,  vomiting",0.75
Malaria,5," chills,  diarrhoea,  high_fever,  sweating,  vomiting",0.7
Malaria,5," diarrhoea,  headache,  high_fever,  sweating,  vomiting",0.7
Malaria,5," chills,  high_fever,  muscle_pain,  nausea,  sweating",0.8
Malaria,5," diarrhoea,  high_fever,  muscle_pain,  nausea,  vomiting",0.75
Malaria,5," diarrhoea,  muscle_pain,  nausea,  sweating,  vomiting",0.75
Malaria,5," chills,  headache,  high_fever,  nausea,  sweating",0.75
Malaria,5," headache,  high_fever,  nausea,  sweating,  vomiting",0.75
Malaria,5," diarrhoea,  headache,  high_fever,  nausea,  vomiting",0.7
Malaria,5," chills,  diarrhoea,  headache,  high_fever,  sweating",0.7
Malaria,6," chills,  diarrhoea,  headache,  muscle_pain,  nausea,  sweating",0.7
